latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
30.06742,-94.2272,305.27,0.39,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,292.13,0.76,N
30.0683,-94.07336,307.35,0.39,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,295.51,1.13,N
30.07178,-94.06165,306.91,0.39,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,293.19,0.89,N
30.07511,-94.06098,304.93,0.39,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,293.85,0.89,N
30.08084,-94.07642,308.77,0.39,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,292.3,0.63,N
30.08144,-94.08044,309.45,0.39,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,291.67,0.9,N
30.08417,-94.07576,305.82,0.39,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,292.52,0.63,N
30.09043,-90.94801,311.35,0.41,0.37,2025-10-01,803,N,VIIRS,n,2.0NRT,294.11,2.96,N
30.09117,-90.95226,330.82,0.41,0.37,2025-10-01,803,N,VIIRS,n,2.0NRT,297.63,6.66,N
30.11447,-93.29707,315.49,0.38,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,291.44,1.2,N
30.14772,-93.3353,306.35,0.38,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,293.03,0.98,N
30.18005,-93.32939,308.37,0.38,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,296.29,1.74,N
30.23994,-93.27596,311.1,0.38,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,295.05,1.37,N
30.24324,-93.27528,307.48,0.38,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,295.43,1.37,N
30.26225,-93.28777,325.72,0.38,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,292.86,2.72,N
30.30924,-93.30791,316.34,0.38,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,290.52,1.05,N
30.34347,-94.06376,306.24,0.39,0.36,2025-10-01,803,N,VIIRS,n,2.0NRT,293.32,0.93,N
30.44999,-94.76472,329.3,0.4,0.37,2025-10-01,803,N,VIIRS,n,2.0NRT,291.35,1.88,N
30.57724,-100.71192,301.82,0.5,0.49,2025-10-01,803,N,VIIRS,n,2.0NRT,287.91,0.66,N
30.58131,-100.71256,298.39,0.5,0.49,2025-10-01,803,N,VIIRS,n,2.0NRT,287.95,1.2,N
31.03937,-103.72663,300.84,0.38,0.59,2025-10-01,803,N,VIIRS,n,2.0NRT,290.45,0.83,N
31.21772,-103.66829,312.01,0.38,0.59,2025-10-01,803,N,VIIRS,n,2.0NRT,287.42,0.92,N
31.36876,-101.5199,303.45,0.57,0.52,2025-10-01,803,N,VIIRS,n,2.0NRT,287.64,1.23,N
31.4499,-103.34571,299.09,0.37,0.58,2025-10-01,803,N,VIIRS,n,2.0NRT,288.6,0.44,N
31.48414,-103.83687,301.97,0.39,0.59,2025-10-01,803,N,VIIRS,n,2.0NRT,286.86,0.57,N
31.52019,-103.41407,305.56,0.37,0.58,2025-10-01,803,N,VIIRS,n,2.0NRT,289.59,0.61,N
31.52407,-103.46597,300.29,0.37,0.58,2025-10-01,803,N,VIIRS,n,2.0NRT,289.94,0.42,N
31.53431,-103.52995,298.29,0.38,0.58,2025-10-01,803,N,VIIRS,n,2.0NRT,286.59,0.34,N
31.63902,-103.67814,305.34,0.38,0.59,2025-10-01,803,N,VIIRS,n,2.0NRT,288.26,0.35,N
17.7206,-93.15781,320.64,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.21,1.45,N
17.73787,-93.80798,305.62,0.43,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,289.58,1.08,N
17.75259,-92.9123,329.88,0.47,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.86,4.3,N
17.75775,-92.92036,332.02,0.47,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,294.11,23.23,N
17.75852,-92.92473,303.84,0.47,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.16,2.89,N
17.76137,-92.91967,304.7,0.47,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.62,23.23,N
17.78978,-95.34586,319.35,0.39,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,291.31,1.14,N
17.83719,-93.11987,309.61,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.1,23.08,N
17.83929,-93.11059,305.17,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,290.69,0.51,N
17.84003,-93.11488,321.32,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.77,23.08,N
17.84077,-93.11917,327.35,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,300.01,23.08,N
17.84151,-93.12345,338.16,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.77,8.09,N
17.84286,-93.10989,302.74,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,289.83,1.04,N
17.84435,-93.11848,334.93,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,294.15,47.53,N
17.84509,-93.12275,332.49,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,292.49,4.17,N
17.85866,-93.11573,310.91,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.9,1.19,N
17.87969,-92.49012,324.87,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.9,3.3,N
17.88917,-93.19537,321.07,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.14,2.09,N
17.89123,-93.18618,320.89,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.21,4.28,N
17.89198,-93.19042,306.69,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.56,4.28,N
17.89273,-93.19468,320.21,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.68,1.95,N
17.89443,-92.48723,316.87,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.81,7.45,N
17.8948,-93.18549,346.98,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,292.69,4.28,N
17.89525,-92.49181,346.65,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,292.49,7.45,N
17.89812,-92.48651,305.96,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.16,1.45,N
17.89836,-93.18481,313.8,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.4,24.21,N
17.89894,-92.49108,313.23,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.47,1.45,N
17.90118,-93.17989,325.16,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,292.34,10.54,N
17.90193,-93.18414,347.27,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,298.15,24.21,N
17.90993,-93.52174,327.56,0.44,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,290.86,2.25,N
17.91345,-93.52107,326.59,0.44,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,291.36,2.01,N
17.91377,-93.37727,307.37,0.44,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,290.86,0.76,N
17.9145,-93.38145,304.1,0.44,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.03,0.68,N
17.91483,-93.37978,315.8,0.44,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.08,1.22,N
17.92159,-93.75888,323.07,0.43,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,290.99,1.8,N
17.92528,-93.63285,332.91,0.43,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,292.18,6.11,N
17.93219,-102.20876,310.95,0.43,0.46,2025-10-01,805,N,VIIRS,n,2.0NRT,284.68,2.39,N
17.93261,-102.20725,308.78,0.43,0.46,2025-10-01,805,N,VIIRS,n,2.0NRT,284.77,1.7,N
17.93507,-93.62681,311.26,0.43,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,291.14,0.79,N
17.94695,-93.63298,325.26,0.43,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,291.5,2.27,N
17.94764,-93.63705,325.75,0.43,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,291.24,2.85,N
17.96959,-94.51929,312.33,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,291.48,2.4,N
17.97425,-94.52629,312.73,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,292.68,1.2,N
17.97764,-94.52569,311.04,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,292.35,1.2,N
17.98506,-94.52828,345.56,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,292.67,7.34,N
18.0044,-93.08716,306.95,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.22,0.68,N
18.00556,-93.05153,306.83,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.09,0.54,N
18.00646,-93.44976,303.5,0.44,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,291.02,1.12,N
18.02123,-94.22156,305.32,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,290.56,0.49,N
18.03374,-93.92478,306.68,0.42,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,290.93,0.58,N
18.04084,-94.04967,304.35,0.42,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,290.76,0.81,N
18.04152,-93.06681,305.8,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.23,0.73,N
18.06549,-93.31137,333.5,0.44,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,292.05,3.52,N
18.06604,-93.10188,330.46,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,290.93,2.17,N
18.06815,-93.09266,305.26,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.28,0.6,N
18.06961,-93.1012,310.49,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.07,2.17,N
18.09032,-94.04865,336.06,0.42,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,290.54,6.45,N
18.09376,-94.04802,341.29,0.42,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,292.08,6.45,N
18.10121,-94.34319,307.09,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,291.01,0.99,N
18.10186,-94.34703,318.64,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,292.47,0.99,N
18.11025,-94.39687,315.46,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,291.36,1.55,N
18.13469,-94.39635,308.38,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,291.36,1.12,N
18.13809,-94.39574,311.31,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,291.57,1.12,N
18.20253,-94.00864,329.59,0.42,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,291.56,4.73,N
18.20597,-94.00801,322.2,0.42,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,291.12,1.71,N
18.21766,-93.89685,303.93,0.42,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,291.14,1.43,N
18.21905,-93.89557,334.65,0.42,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,292.16,4.16,N
18.22111,-93.89621,329.7,0.42,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,292.4,1.43,N
18.39351,-92.82787,325.15,0.46,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,291.92,2.2,N
18.4128,-96.21349,300.53,0.38,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,288.16,0.32,N
18.41782,-93.188,328.09,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,292.9,5.96,N
18.4196,-93.18519,320.9,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,293.33,9.68,N
18.42034,-93.18938,335.05,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,295.58,16.4,N
18.42137,-93.18733,336.88,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,296.13,10.16,N
18.42208,-93.19154,307.72,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,293.63,10.16,N
18.43791,-93.16433,326.99,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,292.87,6.4,N
18.44146,-93.16366,351.98,0.45,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,295.34,6.4,N
18.48689,-93.36163,322.39,0.44,0.38,2025-10-01,805,N,VIIRS,n,2.0NRT,293.21,4.6,N
18.50682,-96.14556,338.76,0.38,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,293.52,8.92,N
18.50739,-96.14918,311.29,0.38,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,290.86,2.01,N
18.51013,-96.14499,316.71,0.38,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,290.74,8.92,N
18.51071,-96.14861,306.58,0.38,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,290.46,2.01,N
18.62576,-92.50974,316.01,0.48,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,292.79,1.99,N
18.62588,-92.50759,311.37,0.48,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,292.62,2.13,N
18.6367,-92.50761,329.81,0.48,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,292.39,3.81,N
18.63751,-92.51208,321.53,0.47,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,292.42,3.81,N
18.64502,-92.1706,345.15,0.49,0.41,2025-10-01,805,N,VIIRS,n,2.0NRT,293.41,9.53,N
18.66221,-96.11893,303.78,0.38,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,292.22,0.79,N
18.66552,-96.11836,310.64,0.38,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,292.02,1.22,N
18.8026,-96.28113,306.38,0.38,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,292.31,0.52,N
18.81141,-96.40286,333.04,0.38,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,292.27,3.77,N
18.82799,-96.40002,330.07,0.38,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,292.01,3.53,N
18.86741,-92.62579,321.27,0.47,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,293.24,6.43,N
18.86745,-92.62319,322.5,0.47,0.39,2025-10-01,805,N,VIIRS,n,2.0NRT,293.37,6.85,N
19.17789,-96.23644,317.49,0.38,0.36,2025-10-01,805,N,VIIRS,n,2.0NRT,292.63,2.03,N
19.23968,-92.25305,309.32,0.48,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.24,1.08,N
19.24106,-92.25508,310.56,0.48,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.29,0.99,N
19.29634,-92.16627,318.88,0.48,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.92,2.14,N
19.30282,-92.20284,316.27,0.48,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,292.24,0.8,N
19.33791,-92.40135,317.57,0.47,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,293.12,3.6,N
19.36864,-92.00621,331.58,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.69,9.95,N
19.39375,-92.03967,308.1,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,290.47,8.98,N
19.39458,-92.04431,335.76,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,292.07,10.31,N
19.39827,-92.04357,331.48,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.11,10.31,N
19.42326,-92.07689,308.3,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,290.87,3.51,N
19.42558,-92.07816,313.56,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.15,3.45,N
19.43732,-92.03754,331.61,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.86,7.29,N
19.44102,-92.0368,335.84,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,291.43,6.66,N
19.44651,-92.0883,333.55,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,292.19,12.5,N
19.52204,-92.19167,319.55,0.48,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,292.63,2.99,N
19.56499,-92.18563,310.43,0.48,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,292.8,0.98,N
19.56667,-92.23685,325.22,0.48,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,293.47,2.82,N
19.59101,-92.20393,324.52,0.48,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,293.49,2.8,N
19.59906,-92.29101,315.7,0.47,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,293.39,2.51,N
19.59986,-92.29549,310.04,0.47,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,293.41,2.51,N
19.60269,-92.29029,324.63,0.47,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,293.73,3.68,N
19.6035,-92.29477,326.56,0.47,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,293.58,3.68,N
19.99026,-99.62466,300.41,0.49,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,278.94,1.08,N
19.99737,-99.21073,296,0.47,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,285.11,0.53,N
20.03141,-99.27218,298.77,0.47,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,283.24,0.85,N
20.04179,-99.29381,326.26,0.47,0.4,2025-10-01,805,N,VIIRS,n,2.0NRT,284.64,2.89,N
20.38651,-99.69182,306.71,0.5,0.41,2025-10-01,805,N,VIIRS,n,2.0NRT,284.98,1.52,N
20.51412,-97.47998,307.11,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,291.68,0.65,N
20.51753,-97.47942,311.69,0.41,0.37,2025-10-01,805,N,VIIRS,n,2.0NRT,292.31,0.96,N
20.52143,-100.92525,298.16,0.39,0.44,2025-10-01,805,N,VIIRS,n,2.0NRT,285.67,0.91,N
20.52547,-100.92467,316.54,0.39,0.44,2025-10-01,805,N,VIIRS,n,2.0NRT,285.69,2.12,N
20.57803,-101.17419,341.02,0.4,0.45,2025-10-01,805,N,VIIRS,n,2.0NRT,288.42,8.95,N
20.58213,-101.17361,313.87,0.4,0.45,2025-10-01,805,N,VIIRS,n,2.0NRT,287.14,1.31,N
20.58674,-101.17692,299.28,0.4,0.45,2025-10-01,805,N,VIIRS,n,2.0NRT,288.62,1.31,N
